variable_id,mz,rt,isotope.dist,P201,P203,P204,P205,P208,P209,P210,P202,P206,P207,P11,P12,P13,P16,P19,P20,P14,P15,P18,M70,M66,M67,M68,M69
3.65_842.5376m/z,842.537597,3.648566667,100 - 34.7 - 3.74,895.1569468,1277.224772,784.0864595,717.0868303,646.4270759,675.0765859,821.8423464,308.7457628,251.7090183,305.9875356,568.9970595,2875.957555,551.0902422,607.2900902,691.0319454,679.5663263,185.5644244,172.120962,307.6274062,446.4227346,239.5577907,298.5844038,189.0169384,258.5012199
3.15_910.7110m/z,910.711007,3.150766667,100 - 51.7,4.50276897,83.64121121,112.105929,947.9691921,608.1102609,0,81.24974016,773.3001331,802.3877404,0,1105.908134,405.2497958,4053.271882,419.3568008,649.2505545,337.054578,3.338286812,186.4614775,17.21063232,393.9630036,269.0708129,682.4804424,282.7191561,1148.858673
1.34_836.4441m/z,836.4441144,1.3367,100 - 54,0.233245532,0,0,0,1.436874955,0,1.233635704,0,0,0.449389683,0,0,0,0,1.17E-08,6.61214269,0,0,0,0,0,4.30241181,0.200048146,0
1.33_832.9920m/z,832.9920423,1.32955,100 - 99.3 - 94.4,0,0,0,0,0,0,0,0,0,0,0,0,0,129.4085172,130.1921529,0,0,9.884613037,0,0,0,46.1191641,0,7.976684809
1.33_698.8942m/z,698.8941867,1.32955,100 - 63.9 - 59.7 - 52.9,0,0,0,0,0,0,0,0,0,0,0,0,0,10.88220215,65.95809889,54.02712321,0,0,0,0,0,0,0,0
4.99_165.3789m/z,165.3789495,4.99295,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.98_909.5739m/z,909.5739128,7.980416667,100 - 51.8 - 4.7,808.4509969,424.0072338,385.0408067,943.3623695,909.2924715,1037.700742,699.1620879,613.775875,319.1370458,292.1902164,1008.854581,248.4513986,908.2458469,727.9294009,706.4667706,668.5925974,78.64871568,393.7094222,79.36638718,428.7519828,303.7597767,199.8659738,253.3891001,152.5642389
0.97_82.5749m/z,82.57489084,0.966416667,100,0,0,0,0,0,0,479.0697079,328.5266829,95.35214615,493.7911752,0,466.5910483,580.3046952,585.1629038,898.6864766,441.527031,179.5739441,114.6268268,254.3654043,406.6655655,608.4151197,508.4360724,792.0671534,600.5220578
1.32_593.8738m/z,593.8737686,1.322416667,88.7 - 100 - 62.3 - 62.7 - 61.8,0,0,0,0,0,0,145.7939049,0,0,0,0,68.71707575,0,254.3513983,523.7135334,366.9065335,0,5.471160889,0,0,0,0,0,3.46887207
6.61_743.2218m/z,743.2217921,6.6075,100 - 26.9,605.4693934,160.9773612,414.443267,25.67825282,1180.846431,0,783.5680133,2348.312288,635.5232127,211.6347595,1021.173052,0,0,0,0,0,0,1267.995101,0,0,369.1478863,218.0797838,0,0
3.33_711.4765m/z,711.4765344,3.3286,100 - 38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.98_980.9693m/z,980.9693314,0.9807,100 - 23.3 - 0.564,0,0,0,0,0,0,470.2623622,332.5808392,720.0979446,402.4882813,0,357.4101765,1099.899645,651.9427594,1288.88827,226.4229214,889.8101144,1315.086925,1224.61234,460.6998508,217.7626551,386.8868554,273.89856,273.1337701
5.18_692.2210m/z,692.2210461,5.177916667,100 - 30.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.32_317.0554m/z,317.0553724,1.322416667,100 - 3.16,21.50430584,3.190113222,0,0,5.077124186,41.35535576,8.296157401,0,0,0,0,44.19901251,10.37664795,0,0,0,0,0,0,19.69064086,16.29562912,0,0,0
3.61_544.3265m/z,544.3265283,3.612866667,100 - 26.7 - 7.75,541.0122436,611.8334426,451.9974565,981.7194708,1138.305746,426.2345097,487.2070063,627.7495054,267.1217392,71.40734514,860.3016644,80.59975875,933.6807048,204.5447825,178.4378872,158.2752119,24.38922705,162.3037163,28.82558276,307.8597795,348.0255323,201.3883289,288.134391,359.303192
1.31_632.9190m/z,632.9189531,1.308133333,100 - 47.7 - 22.1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.940917969,0,94.15109456,0,0,0,0,0,0,0,0
6.07_347.1023m/z,347.1022555,6.073716667,100 - 16.6,3.208106364,2.019430156,10.58716037,1.841548595,2.879754949,0.089979309,3.119725556,7.731823356,2.429065404,0,1.947156785,8.31730802,21.63427157,0.972942404,1.505523017,0.254674394,0,1.43721884,0,0,0,0,0,0
5.14_695.1670m/z,695.1669676,5.142216667,100 - 30.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.78_594.3386m/z,594.3385759,3.78355,100 - 25.4,116.7392445,3.458723963,166.9100237,70.05805386,230.8752327,0,158.8685592,229.7849873,313.3130825,103.0064602,463.6647377,4268.365724,150.1521834,73.40133029,21.88596976,0,29.81869582,170.2273286,1178.442686,0,834.894695,103.8790758,355.904287,980.146041
5.68_533.1832m/z,533.1832432,5.683033333,100 - 19.5,0,0,16.97531152,0,3.469173944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.32_606.8590m/z,606.8589664,1.322416667,60.7 - 100 - 78.4 - 65.4 - 43.9,4.943328857,11.78390503,146.3959653,0,16.60314941,0,0,0,0,0,0,0,0,15.85168212,31.05264338,84.21650117,0,0,0,0,0,0,0,0
1.15_845.3418m/z,845.3418383,1.151533333,100 - 50.3,0,0,0,0,0,0,0.067059513,1.031246837,1.021242575,0.240537363,0,0,0,0,0,0,19.10886458,4.299528083,15.48661707,10.98490819,0,0.257033248,0.002226891,0
2.68_689.5040m/z,689.5040002,2.681216667,100 - 55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.23069611,30.28307451,0,0,0,0,0,0
3.88_959.6201m/z,959.620095,3.882816667,100 - 36.7 - 2.56,636.1282236,704.1162957,552.8909021,587.2457946,591.8454314,531.0306762,628.8610548,308.8064258,203.6359665,211.2438449,567.7879979,419.9839146,505.2896051,692.619221,641.1327803,550.0292044,320.5528109,305.6370483,243.6197376,327.3145592,218.3020928,205.8417958,192.9024441,212.5966575
5.24_146.1820m/z,146.1819827,5.241483333,100,0,30.91751961,68.64695658,72.04364705,0,0,0,110.9011609,35.48248487,56.50223108,0,0,234.7770864,723.5006539,469.7021923,1112.618408,516.0595306,12.41987179,667.0146574,560.3090861,154.4572984,127.7515053,683.7940293,903.1948547
5.25_459.1975m/z,459.197549,5.248633333,100 - 20.7 - 3.64,0,0,0.026560249,1.890894652,0,0,0,0.261707001,0,0,0,28.18520647,0,0,0,0,0,0,0.097538669,0,0,0,0,0
4.57_968.4889m/z,968.4888804,4.565866667,100 - 45.2 - 10.5,553.4514145,213.9570722,9.035954749,722.1702729,1492.601155,284.0923335,268.1726243,403.3898323,993.2675976,4.489044189,371.228816,62.39922203,1311.986385,230.3487709,129.3229586,190.519654,473.4881867,503.1859963,0,0,257.2817853,405.0718589,115.6092648,589.8024939
6.20_743.2224m/z,743.2223614,6.20255,100 - 27.5,367.220667,208.6222013,431.6923498,360.392948,1339.975621,127.12932,744.2820096,491.6190541,679.2432504,325.2711927,455.1586895,0,1237.393743,0,23.23241453,0,0,2913.243383,152.4022909,141.5026196,207.7952277,217.2711575,291.6938182,422.6261865
8.76_405.0098m/z,405.0098187,8.755683333,100 - 7.21 - 0.0721,0,0,0,0,0,0,0,0,0,0,2.718322754,0,0,0,0,0,0,0,0,0,0,0,0,0
2.21_498.2281m/z,498.2281299,2.211083333,100 - 24.8 - 5.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.652450562,0,0,0,0,0,0,0
9.87_685.1542m/z,685.1541884,9.866016667,100 - 22.4 - 2.03,0,0,0,0,0,0,0,0,0,0,0,0.114299262,0,0,0,0,0.89450818,1.407193551,0,0,0,0,0,0
5.09_575.0214m/z,575.0213922,5.085083333,100 - 18.2,324.9500211,0,0,0,81.71881879,0,64.98975411,2161.536687,0,70.68981934,1312.510084,33.4541506,282.2266426,0,217.9194378,0,0,491.0326658,0,54.12197876,222.021411,667.0351972,562.6443611,596.5182317
5.02_531.1162m/z,531.116241,5.021516667,100 - 23.9 - 27.8 - 3.96,0,0,0,0,0,0,0,0,0,0.061706648,0,0,0,0,0,0,0,6.4778593,0,0,0,0,0,0
4.47_994.5046m/z,994.504573,4.466566667,100 - 49.7,754.1130488,268.9135868,60.20563203,543.6882832,2369.800261,146.3528425,450.5979649,3.173583984,24.31613159,0,410.2649741,0,275.2048139,51.48632336,13.07528663,64.587708,0,0,0,0,0,4.900848389,0,20.72253298
1.35_543.7887m/z,543.7886773,1.350983333,100 - 67.3 - 73.2,0,0,0,0,0,0,0,0,0,2.970977783,0,4.338247906,0,3.434040064,0,5.158416748,16.49077428,0,2.716400146,0,0,0,0,0
8.98_549.1799m/z,549.1799008,8.9835,100 - 23.3 - 6.59 - 0.226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.21_189.3022m/z,189.3022223,10.2078,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.46_715.1584m/z,715.1583708,5.455033333,100 - 16.4,20.66377174,51.30562979,94.76702785,163.012939,153.4348996,73.6058352,184.0056276,311.0553023,316.7345983,257.8444949,208.1655595,0,55.89356824,0,0,0,1.895634361,1405.531316,41.47106173,137.6654319,410.5829105,352.6564095,485.1091809,678.7509909
6.02_766.5166m/z,766.5166274,6.017283333,100 - 48.4 - 5.64,0,2.11086395,0,2.278985991,0,0,0,0,0,0,0,17.7890625,0,2.646606445,0,35.95519248,0,0,0,0,0,0,0,0
3.74_944.6478m/z,944.6477757,3.7407,100 - 45.1,589.0697662,69.70806613,265.2548007,292.0940849,1124.990587,429.1973586,1273.04395,229.2436076,237.7484522,203.0700762,906.627099,0,971.0911818,529.7663198,161.7369162,138.1245664,234.884451,901.3741518,504.6823895,54.46424084,108.1897598,43.26598343,61.99566659,141.3781582
4.27_779.4291m/z,779.4290931,4.267316667,100 - 32.7 - 1.54,0.32682592,159.445824,0.264201909,0.324619042,1.075816777,0.351810628,0.518377212,151.7336423,870.1760654,297.3148746,0.228412811,0.201060533,0.460140582,5.394678791,0.044505584,5.215592448,868.7551603,1027.783319,701.8894938,581.6918803,400.6844585,55.73356007,396.7723455,730.7312686
1.34_504.7627m/z,504.7627135,1.343833333,100 - 86.9,0,0,0,0,0,0,0,0,0,2.565651405,0,2.351106677,0,0,0,0,16.33520894,0,0,0,0.274039363,0,0,0
5.57_961.2704m/z,961.2704449,5.568583333,100 - 49.1,0,0,0,0,0,0,0,0,0,0,0,0,5.287719727,0,0,0,0,1.051333891,0,0,0,0,0,0
5.58_745.2186m/z,745.2186281,5.582866667,100 - 29.2,414.1679077,15.35369873,121.0712308,593.7612925,778.5684486,130.7868959,457.9223588,5.198716149,0,2.390518115,456.9755687,0,1335.824332,12.35827637,7.356842041,0,0,144.1258315,0,0,0,0,5.407319297,30.00826932
3.34_620.3068m/z,620.3068412,3.342883333,100 - 61.4 - 3.64,0,0,0,0,0,0,0,0,0,3.380004883,0,6.573395065,0,0,0,0,24.28298617,10.78620491,0,2.204345644,0,0,2.653961182,0
7.82_303.2091m/z,303.2091018,7.824016667,100 - 6.49,2.64295429,1.530906918,1.061345653,2.290717611,4.464267119,3.711283836,2.193185751,1.274425409,2.680168946,2.12148625,2.17819876,5.121900033,4.259012812,1.109753646,2.416742134,4.797163985,4.944859562,3.990390628,1.927035055,5.29996378,0.75007417,1.499721393,2.034035772,3.10290952
1.37_763.8795m/z,763.8795214,1.3717,35.5 - 61.9 - 100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.34_561.8758m/z,561.8758147,1.3367,100 - 42.9,0,2.923278809,25.83206129,0,13.51928711,0,0,7.534851193,0,0,0,0,0,0,24.50843069,10.847229,0,0,5.985473633,0,3.255523682,0,0,0
5.73_426.2001m/z,426.2000793,5.732316667,100 - 19.3,0,0,21.23739053,0,0,0,0,0,0,0,0,0.542297894,12.45950827,0,0,0,0,0,0,0,0,0,0,0
5.09_672.9983m/z,672.9982648,5.085083333,100 - 19,211.5061805,0,0,0,22.55825806,0,48.72656195,1409.095152,0,0.029237184,971.9795658,16.98217809,185.3317807,0.003118251,129.8494045,0,0,458.5805662,0,5.793243408,192.1592117,573.5260274,454.2458543,478.3559235
4.89_931.4980m/z,931.4979706,4.885816667,100 - 69.8 - 17.1 - 0.441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.66_315.0595m/z,315.0595047,5.661433333,100 - 27.4,549.8830573,250.3104862,163.6490998,689.9547373,639.4153196,394.4960844,813.2038242,115.2612131,169.2542493,96.16044959,114.4667936,161.6511,172.1405478,755.5753491,514.1659483,430.2579134,95.74468622,305.4217644,150.3122255,11.19666671,17.70579987,24.4213749,0.659660417,13.65726156
5.60_680.2624m/z,680.2624398,5.59715,100 - 30.9,0,0,0,0,54.58016968,0,0,0,0,0,0,0,0.01948034,0,0,0,0,0,0,0,0,0,0,0
7.38_907.3407m/z,907.3406702,7.38265,100 - 40.4,0,0,40.35608865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.38_696.8870m/z,696.8869853,1.37885,88 - 100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.90942407,0,0,0,0,0,0,0,0
7.52_669.2216m/z,669.2215542,7.518333333,100 - 32.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.17_189.0219m/z,189.0218569,3.16505,100,4.901841467,2.192235246,0,0.616674874,0.155407282,0.02045301,0.573386828,0.335916895,0.741940053,0.075122567,0.9885912,0.470922339,1.009853303,0.903263429,0.281391756,1.582723326,0,0.522568526,0,0.013440326,0.089553512,0.067315263,0,0
5.75_483.1580m/z,483.158043,5.7466,100 - 21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.63_837.2643m/z,837.2643064,7.6319,100 - 28.6 - 1.46,378.324064,0,0,167.7925333,739.7376682,330.6178443,97.47992753,181.2886159,0,388.0420285,572.2097012,0,1100.002073,414.6403535,423.3990403,284.244968,0,1157.773338,16.10870361,197.3318892,334.526641,208.7170848,441.0659855,491.3062646
0.98_595.1435m/z,595.1435244,0.9807,100 - 66.5 - 14.2 - 16.6,0,0,0,0,0,0,961.081146,156.2766678,179.4457278,520.8786048,0,1127.765414,268.6867455,270.7831458,124.0380177,0.028713969,758.635667,792.7052632,225.8867483,990.8001385,244.0915934,1.787097575,100.1011222,499.4981495
6.01_367.1483m/z,367.1483288,6.010133333,100 - 11.9,1.618171672,37.10172782,357.2577249,0,0,0,6.145287891,3.604385376,3.207275391,8.002258182,0.342158758,268.1465007,2.367996216,1.215632233,0.30837838,1.706887768,73.07519519,0,20.18542475,0,0,0,0,0
3.61_920.6114m/z,920.6114449,3.612866667,100 - 43.6,137.4356791,34.43826318,224.8770122,444.668173,14.33068836,301.9330855,43.3078463,60.18695142,68.57838345,95.58233286,167.739753,9.334254653,124.5150288,163.0259064,19.24444604,19.64178467,4.47668457,22.17150855,8.079223633,172.5612435,68.1534619,69.85446167,28.3814737,148.3472964
2.77_582.3445m/z,582.344509,2.773683333,100 - 57.3,0,0,0,0,0,0,5.898712397,0,0,0.006752302,1.989645514,0,0,6.421125914,0,0,11.11502496,0.044811873,24.25943666,0,0,0.000233241,0,0.536559134
0.97_602.2330m/z,602.2329787,0.97355,95.8 - 88.9 - 55.4 - 69.1 - 100,0,0,0,0,0.023240646,0,0.747963195,66.68617704,120.9452352,729.1412783,0,0,4.110972415,23.32314051,6.050836985,0,20.79113547,89.455535,45.86043777,41.83705373,506.4806847,26.65763594,421.0742566,554.2640473
5.02_525.2244m/z,525.2243579,5.021516667,100 - 22.7 - 15.2,0,0,0,0,37.51503709,0,0,6.26227584,0,0,0,0,0,0,0,0,0,1.40684777,0,0,3.168731749,0,0,0
0.97_80.3373m/z,80.33732365,0.966416667,100 - 3.37,0,0,0,0,0,0,302.077549,301.2007246,201.5004431,359.8272217,0,145.5607758,482.041189,437.1085063,749.907835,251.1613235,148.5535984,215.8582953,167.13235,259.8600874,258.88134,252.9929236,438.3733778,255.4741893
2.76_631.2818m/z,631.2818204,2.7594,100 - 34.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.201663633,0,0,0,0,0
5.98_845.3381m/z,845.3381396,5.981566667,100 - 33.5,4.424316406,0,0,21.42968774,841.2527755,269.2986112,0,0,0,361.8370886,738.9285691,0,322.4457077,282.1779176,409.8778089,535.5026938,0,1126.972411,248.3123004,354.3394465,12.61279321,107.9077801,82.94482362,0
4.07_945.5138m/z,945.5138356,4.06805,100 - 50 - 8.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.76_584.0897m/z,584.0896724,8.755683333,100 - 15.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.46_564.1430m/z,564.1429997,8.45715,100 - 21.3 - 4.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.34_674.8814m/z,674.8813527,1.3367,100 - 85.8 - 87.5,0,0,0,0,9.86932373,0,11.98357493,0.67356864,3.042656665,10.5389998,0,0,22.96254391,22.68110974,0.063284592,0,60.07170373,33.0658084,36.64321041,9.895543644,10.68463301,0.187770644,9.637160743,0.763887739
2.94_616.3212m/z,616.3212451,2.937233333,100 - 44.1,0,0,0,0,0,3.75494286,0,0,0,0,0,0,4.34017224,0,0,0,6.721699267,0,444.0200296,0,0,0,0,0
4.20_699.3937m/z,699.3936584,4.1966,100 - 48.1,0,0,0,0,0,0,0,0,0,0,0,1.817569136,0,0,0,0,0,0,0,0,0,0,0,0
3.75_205.1681m/z,205.1680982,3.754983333,100 - 19.2,0.487263242,0,0,0,0,0,0.118806894,0,0,0,0,0,0,0.361937196,0.724859411,0,0,0,0,0,0,0,0,0
1.49_676.8496m/z,676.8495576,1.493116667,100 - 50.3 - 31.7 - 36.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.35_582.7804m/z,582.7803529,1.350983333,100 - 70.8,0,0,0,0,0,0,0,0,0,0,0,0.034058736,0,0.479279194,0,5.098947515,0,0,1.080703727,0,0,0,0,0
1.73_701.7254m/z,701.7253749,1.73455,100 - 39.5 - 5.02,0,0,0,0,0,0,0,0,0.860786634,0,0,0,0.026032704,0.624465364,0.060450206,0.740015252,0.031493014,0.095929251,0.052392647,412.7945683,356.2300084,0,206.1239974,232.374362
1.33_546.8336m/z,546.8336433,1.32955,85.3 - 100,0,0,0,0,0,0,0,0,0,2.493255615,0,0,0,8.16377584,13.50653076,10.7131958,17.28887963,0,0,0,0,0,0,0
5.32_693.1826m/z,693.1826481,5.32005,100 - 20,0,0,0,0,0,0,0,117.3341347,313.450411,117.5154718,0,0,0,0,0,0,0,387.6809787,0,67.13225863,246.0182713,180.0524081,324.0234658,448.0673532
0.98_426.0915m/z,426.0915181,0.9807,100 - 1.03,0,0,0,0,0.054991803,0,168.3686513,564.8276053,653.8843704,400.4548622,0.103834201,182.3113679,632.2558472,590.1910871,757.5278808,370.8743305,381.1659705,268.0619841,235.279378,497.8943958,185.6942203,131.0800476,226.7509756,261.3700839
9.24_382.1374m/z,382.1373751,9.239383333,100,200.1890203,2.683990479,0,198.3727693,635.2037663,261.0450197,74.57230665,136.4807806,0,411.4394212,894.9593032,0,66.23658362,101.7863368,479.366955,835.0515896,0,539.7289373,57.49955726,409.0850999,124.9885104,438.5833586,119.9157571,78.92413027
3.37_768.3540m/z,768.3540362,3.37075,100 - 39,0,15.22634352,0,24.12951815,16.61980429,0.26798377,8.110435202,254.3247615,399.662594,33.97194231,6.227015122,0.009521501,0,0,0,46.00208745,538.8822466,310.7332676,112.2992253,16.5849654,442.8463939,36.4892566,261.3558467,467.9211946
5.02_528.1704m/z,528.1703864,5.021516667,100 - 24.1 - 18.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.93080696,0,0.181832258,0,0,0
1.50_777.3896m/z,777.3896329,1.500266667,100 - 41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.88_625.2267m/z,625.2267131,2.8801,100 - 19.1 - 7.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.461010106,0,0,0,0,0,0,0
2.77_657.1497m/z,657.1496868,2.773683333,100 - 17.3 - 20.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.06_419.9867m/z,419.9866985,5.06365,100 - 11.9,85.25331393,95.43568937,18.09195164,119.8338985,29.75692906,13.70675878,66.68049041,301.1516094,54.92121583,136.6799126,262.106956,33.76543859,216.8572793,216.8910121,513.2314834,2.707935577,100.0387218,909.4899538,3.394485482,0,18.95289064,0.032676999,0,3.341817325
2.68_944.6510m/z,944.6509865,2.681216667,100 - 35.4,0,2.777191103,0,0,0,0,0,7.941314697,0,4.281982422,0,0,0,3.434082031,0,0,0,0,0,70.84329212,0,0,0,0
8.29_555.1899m/z,555.1898897,8.286216667,100 - 20.5 - 1.72,0,0,0,0,0,0,0,0,0,0,0,4.628157586,0,0,0,0,0,0,0,0,0,0,0,0
3.58_509.3543m/z,509.3543014,3.5843,100 - 24.8 - 0.637,164.7271103,26.09542726,287.557123,45.12477829,531.268932,141.8100113,762.0345832,140.3579009,292.3838298,248.7029337,355.9776786,320.5049394,771.3051356,136.0449809,84.62767413,34.21026635,100.6427957,416.0082456,69.35991226,27.78328944,67.17088598,53.21716126,255.4575738,449.4558593
1.10_240.0844m/z,240.0843882,1.10155,100 - 53,2.316493571,23.48041767,29.65367789,6.170458395,91.9717472,50.65303962,2.83420384,0,0,6.684798391,44.73097055,45.01985256,7.23453368,8.23690033,10.00543401,0,15.81283802,0,0,0,0,0,0,0
5.96_547.3033m/z,547.3032648,5.96015,100 - 33.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.99_444.0320m/z,444.0320056,8.99065,100 - 8.62,147.671915,0,0,9.293579221,19.05133325,138.3814042,78.15619791,26.89492545,0,12.52717348,8.299972415,0,0,0,0,0,0,4.271713257,0,15.0909729,7.647079468,1.379994094,7.3995424,0
2.10_357.2925m/z,357.2925317,2.104683333,100 - 21.7,0,0,0,0,15.52452942,0.875474567,0,1.312057495,0,0.990286652,0,4.950469592,9.751227586,36.11205518,4.167550115,11.28798454,8.539894031,0.620498106,0.103141248,0,0,0,0,8.304987173
2.92_72.0816m/z,72.08155486,2.92295,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.00_654.7040m/z,654.704031,1.002133333,100,0,0,0,0,0,0,117.4577637,0,0,0,0,394.4932251,819.5623799,0,333.2903137,0,355.3052673,170.7247925,770.9143066,0,0,0,0,0
3.59_626.4333m/z,626.4332873,3.591433333,100 - 31.4,161.9578026,12.65148902,275.560993,20.5844127,505.7146281,143.7187044,763.8537275,145.5960267,277.1671951,252.6552095,356.5884576,433.0931572,732.634806,99.65786035,57.35778785,19.25515515,63.14691244,363.8971109,58.07324822,7.456512451,46.15936303,16.19128418,246.4728714,411.8997319
4.40_745.2817m/z,745.2817325,4.4023,100 - 32.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.33_396.2300m/z,396.2300092,1.32955,100 - 0.182,6.353782371,0,0,10.37434918,15.67151081,3.67339056,0,0,0,0,0,47.50471853,197.7501519,0,0,0,0,109.6844752,0,11.03404941,6.39605689,0,13.76807888,0
4.03_699.3935m/z,699.393532,4.025916667,100 - 40.2,0,0,0,0,3.509277344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.97_431.1870m/z,431.1870227,0.966416667,100 - 25.6,22.62622654,25.49332933,11.5776128,36.99008116,60.58813668,56.93139925,573.9478,194.7359012,0.60268096,2.143333817,45.03016657,877.8856994,1286.086924,324.7196689,287.4112286,239.5346866,5.997515434,2.53282367,2.628507019,49.60299943,15.35760179,1.251349289,26.43025666,25.61559589
1.34_529.7536m/z,529.7535505,1.3367,86.2 - 100 - 65.2,0,0,3.96685791,0,0,0,0,0,0,0,0,21.63640018,0,15.02789283,0,5.50390625,46.08941342,3.116912842,2.463515851,0,0,0,3.26489812,0
7.29_753.4001m/z,753.4000844,7.290516667,100 - 36.7 - 1.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.30_860.4872m/z,860.4871612,4.303016667,100 - 51 - 9.53,289.8656246,123.0253882,180.5164487,318.6501393,613.1503769,83.0989994,574.9729147,8.512422322,0,0,309.1182442,26.68922532,955.3791313,389.3965717,284.0313443,113.2251294,0,0,0,0,0,0,65.36404395,0
1.33_556.8006m/z,556.8006136,1.32955,100 - 63.9,0,0,0,0,0,0,6.068969488,0,0,0,0,0,0,0,53.43188453,12.97619629,0,0,0,0,0,0,0,0
2.25_362.2482m/z,362.248228,2.2468,92.7 - 100,0,0,0,0,365.235078,290.6829051,4.175918519,0.95993042,2.117126465,0,3.944351196,55.87879932,15.60321027,55.49906909,19.86436492,23.57368481,4.870803833,4.116885035,119.8836519,0,0,0,0,0
10.21_613.3742m/z,613.374233,10.21495,100 - 20,0,0.324394098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.69_777.2886m/z,777.2886423,5.690183333,100 - 18.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.32_372.0643m/z,372.0642734,5.32005,100 - 12.2,225.7918744,19.65890168,16.77142132,136.7636928,313.8106463,303.3079334,287.3732557,89.66888802,57.6442594,55.90039085,19.87805676,0,37.17965399,44.89818954,50.791269,0,54.43479738,361.0562716,20.01454679,1.006530762,30.67893882,17.65001379,8.320478651,19.74859035
7.51_488.2241m/z,488.2241308,7.5112,100 - 29,0,0,0,0,2.116835302,0,0,0,0,0,0,2.622444916,0,0,0,0,1.015353433,0,0,0,0,0,0,0
5.03_465.0416m/z,465.0415917,5.02865,100 - 15.5,0,0,0,0,0,0,0,68.79256261,0,0,32.37398437,0,0,0.46890176,0.670658783,2.389049435,0,0,0,0,0,4.772837114,0,0
0.97_82.7702m/z,82.77015405,0.966416667,100 - 1.41,0,0,0,0,0,0,46.71875381,83.78853321,14.25731659,112.9853862,0,95.2031156,240.7886486,147.4853497,245.7120421,67.19025898,22.60346211,14.36175585,46.5330658,113.6734142,196.7085562,160.914328,213.4097833,193.3806253
5.52_578.1929m/z,578.1928824,5.5193,60 - 100 - 24.6,204.8246078,0,0,0,126.9970305,22.29733071,21.08924573,211.6813987,5.048123523,203.6624734,558.9718343,0,142.6332917,27.84654729,9.356409717,0,2.751133487,1196.919375,102.9734494,73.33171762,138.8739245,136.7363217,129.4380095,221.8534184
1.03_293.2896m/z,293.2895578,1.030116667,100,9.894007401,47.99314277,44.53400409,50.89561596,10.88383846,1.795034466,279.871012,79.39115607,96.54927748,136.9817414,47.85597367,121.2424227,200.8579855,205.4291186,209.8886805,220.8563107,71.46790501,162.1750813,175.9408635,218.4053652,101.8613001,268.7370802,129.3205434,135.7773868
